,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1,0.42183163737280294,0.13598519888991675,0.0666049953746531,0.0425531914893617,0.01942645698427382,0.01757631822386679,0.012025901942645698,0.016651248843663275,0.013876040703052728,0.009250693802035153,0.014801110083256245,0.024051803885291396,0.018501387604070305,0.022201665124884366,0.02497687326549491,0.024051803885291396,0.018501387604070305,0.022201665124884366,0.018501387604070305,0.012950971322849213,0.012025901942645698,0.009250693802035153,0.005550416281221091,0.0027752081406105457,0.0064754856614246065,0.0037002775208140612,0.0027752081406105457,0.0,0.0,0.0,0.0009250693802035153,0.0,0.0,0.0
2,0.23436041083099907,0.20541549953314658,0.11017740429505135,0.05228758169934641,0.03734827264239029,0.014939309056956116,0.03081232492997199,0.014939309056956116,0.018674136321195144,0.009337068160597572,0.021475256769374416,0.01680672268907563,0.018674136321195144,0.018674136321195144,0.018674136321195144,0.035480859010270774,0.021475256769374416,0.021475256769374416,0.018674136321195144,0.021475256769374416,0.015873015873015872,0.012138188608776844,0.007469654528478058,0.01027077497665733,0.0056022408963585435,0.003734827264239029,0.0009337068160597573,0.0018674136321195146,0.0,0.0,0.0,0.0,0.0009337068160597573,0.0
3,0.12,0.1841860465116279,0.15534883720930232,0.0827906976744186,0.05767441860465116,0.03255813953488372,0.01674418604651163,0.021395348837209303,0.020465116279069766,0.01581395348837209,0.014883720930232559,0.013953488372093023,0.013953488372093023,0.025116279069767444,0.024186046511627906,0.018604651162790697,0.027906976744186046,0.02883720930232558,0.03441860465116279,0.020465116279069766,0.010232558139534883,0.01953488372093023,0.01953488372093023,0.008372093023255815,0.005581395348837209,0.0065116279069767444,0.0,0.0,0.0,0.0,0.0009302325581395349,0.0,0.0,0.0
4,0.06128133704735376,0.13834726090993502,0.1374187558031569,0.11513463324048283,0.06963788300835655,0.052924791086350974,0.039925719591457756,0.02042711234911792,0.02135561745589601,0.019498607242339833,0.02042711234911792,0.019498607242339833,0.02692664809656453,0.018570102135561744,0.02042711234911792,0.02414113277623027,0.029712163416898793,0.025998142989786442,0.033426183844011144,0.029712163416898793,0.018570102135561744,0.018570102135561744,0.012999071494893221,0.012999071494893221,0.004642525533890436,0.004642525533890436,0.0,0.0,0.0009285051067780873,0.0,0.0009285051067780873,0.0009285051067780873,0.0,0.0
5,0.04456824512534819,0.08635097493036212,0.12070566388115135,0.12256267409470752,0.08170844939647168,0.051996285979572884,0.04178272980501393,0.027855153203342618,0.027855153203342618,0.028783658310120707,0.022284122562674095,0.025069637883008356,0.015784586815227482,0.036211699164345405,0.02135561745589601,0.031569173630454965,0.02692664809656453,0.04456824512534819,0.02321262766945218,0.032497678737233054,0.017641597028783658,0.025998142989786442,0.014856081708449397,0.012070566388115135,0.003714020427112349,0.0064995357474466105,0.0018570102135561746,0.0,0.0009285051067780873,0.0018570102135561746,0.0,0.0,0.0009285051067780873,0.0
6,0.03644859813084112,0.06542056074766354,0.08691588785046729,0.09906542056074766,0.08971962616822429,0.08130841121495327,0.06074766355140187,0.03457943925233645,0.03644859813084112,0.027102803738317756,0.025233644859813085,0.028037383177570093,0.02897196261682243,0.03177570093457944,0.03644859813084112,0.024299065420560748,0.027102803738317756,0.03177570093457944,0.024299065420560748,0.03177570093457944,0.02149532710280374,0.027102803738317756,0.01588785046728972,0.010280373831775701,0.011214953271028037,0.004672897196261682,0.0,0.0009345794392523365,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0
7,0.021296296296296296,0.049074074074074076,0.06481481481481481,0.07407407407407407,0.10185185185185185,0.08796296296296297,0.07685185185185185,0.05092592592592592,0.03796296296296296,0.03611111111111111,0.026851851851851852,0.02962962962962963,0.03333333333333333,0.030555555555555555,0.03425925925925926,0.02962962962962963,0.03888888888888889,0.03148148148148148,0.03888888888888889,0.020370370370370372,0.022222222222222223,0.019444444444444445,0.012962962962962963,0.013888888888888888,0.008333333333333333,0.005555555555555556,0.0,0.000925925925925926,0.000925925925925926,0.0,0.0,0.0,0.000925925925925926,0.0
8,0.015828677839851025,0.0335195530726257,0.05493482309124767,0.08007448789571694,0.07635009310986965,0.07262569832402235,0.0670391061452514,0.06052141527001862,0.05772811918063315,0.040968342644320296,0.04283054003724395,0.04003724394785847,0.038175046554934824,0.0260707635009311,0.03445065176908752,0.0335195530726257,0.03445065176908752,0.03165735567970205,0.0297951582867784,0.028864059590316574,0.025139664804469275,0.032588454376163874,0.01303538175046555,0.0148975791433892,0.0074487895716946,0.004655493482309125,0.000931098696461825,0.0,0.0,0.0,0.000931098696461825,0.0,0.000931098696461825,0.0
9,0.004642525533890436,0.035283194057567316,0.04735376044568245,0.0733519034354689,0.07520891364902507,0.07149489322191271,0.0733519034354689,0.07799442896935933,0.059424326833797586,0.051996285979572884,0.03714020427112349,0.031569173630454965,0.036211699164345405,0.032497678737233054,0.03806870937790158,0.02692664809656453,0.03064066852367688,0.03714020427112349,0.031569173630454965,0.033426183844011144,0.029712163416898793,0.02042711234911792,0.013927576601671309,0.009285051067780872,0.01021355617455896,0.005571030640668524,0.0018570102135561746,0.0018570102135561746,0.0,0.0009285051067780873,0.0,0.0,0.0009285051067780873,0.0
10,0.011162790697674419,0.01674418604651163,0.03162790697674418,0.04093023255813953,0.07627906976744186,0.06790697674418604,0.06790697674418604,0.06604651162790698,0.06976744186046512,0.053953488372093024,0.05023255813953489,0.04279069767441861,0.03348837209302326,0.04279069767441861,0.027906976744186046,0.03813953488372093,0.045581395348837206,0.035348837209302326,0.03627906976744186,0.04837209302325581,0.026046511627906978,0.018604651162790697,0.013023255813953489,0.014883720930232559,0.01953488372093023,0.0037209302325581397,0.0,0.0,0.0,0.0,0.0009302325581395349,0.0,0.0,0.0
11,0.004642525533890436,0.015784586815227482,0.02042711234911792,0.059424326833797586,0.06685236768802229,0.07149489322191271,0.05478180129990715,0.06685236768802229,0.05478180129990715,0.0510677808727948,0.06406685236768803,0.04085422469823584,0.04456824512534819,0.04735376044568245,0.028783658310120707,0.039925719591457756,0.034354688950789226,0.036211699164345405,0.039925719591457756,0.04735376044568245,0.03064066852367688,0.02135561745589601,0.019498607242339833,0.017641597028783658,0.011142061281337047,0.008356545961002786,0.0,0.0,0.0,0.0,0.0018570102135561746,0.0,0.0,0.0
12,0.002798507462686567,0.010261194029850746,0.025186567164179104,0.04011194029850746,0.043843283582089554,0.0708955223880597,0.07555970149253731,0.06063432835820896,0.06809701492537314,0.055970149253731345,0.051305970149253734,0.058768656716417914,0.04664179104477612,0.051305970149253734,0.04664179104477612,0.036380597014925374,0.03544776119402985,0.03731343283582089,0.04291044776119403,0.04477611940298507,0.033582089552238806,0.024253731343283583,0.013059701492537313,0.009328358208955223,0.005597014925373134,0.007462686567164179,0.0009328358208955224,0.0,0.0,0.0009328358208955224,0.0,0.0,0.0,0.0
13,0.003738317757009346,0.007476635514018692,0.019626168224299065,0.018691588785046728,0.03925233644859813,0.06261682242990654,0.05794392523364486,0.0616822429906542,0.0616822429906542,0.07383177570093458,0.06728971962616823,0.052336448598130844,0.05327102803738318,0.044859813084112146,0.04766355140186916,0.058878504672897194,0.03925233644859813,0.03364485981308411,0.04672897196261682,0.038317757009345796,0.02336448598130841,0.024299065420560748,0.016822429906542057,0.022429906542056073,0.009345794392523364,0.011214953271028037,0.001869158878504673,0.0009345794392523365,0.0,0.0,0.0009345794392523365,0.0,0.0,0.0
14,0.006572769953051643,0.007511737089201878,0.01596244131455399,0.010328638497652582,0.03943661971830986,0.044131455399061034,0.054460093896713614,0.05352112676056338,0.051643192488262914,0.0647887323943662,0.059154929577464786,0.07042253521126761,0.059154929577464786,0.046948356807511735,0.06291079812206572,0.056338028169014086,0.051643192488262914,0.03568075117370892,0.0431924882629108,0.05821596244131456,0.022535211267605635,0.02629107981220657,0.01971830985915493,0.0215962441314554,0.012206572769953052,0.003755868544600939,0.0018779342723004694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.000945179584120983,0.001890359168241966,0.012287334593572778,0.020793950850661626,0.02835538752362949,0.05103969754253308,0.04064272211720227,0.06427221172022685,0.052930056710775046,0.06521739130434782,0.05860113421550094,0.057655954631379965,0.07277882797731569,0.055765595463137994,0.062381852551984876,0.046313799621928164,0.0444234404536862,0.04725897920604915,0.0500945179584121,0.04064272211720227,0.030245746691871456,0.034026465028355386,0.021739130434782608,0.017013232514177693,0.00945179584120983,0.007561436672967864,0.002835538752362949,0.0,0.0,0.000945179584120983,0.0,0.000945179584120983,0.000945179584120983,0.0
16,0.0019138755980861245,0.0028708133971291866,0.009569377990430622,0.021052631578947368,0.03253588516746411,0.03349282296650718,0.045933014354066985,0.05550239234449761,0.05741626794258373,0.05837320574162679,0.06985645933014355,0.06411483253588517,0.06507177033492823,0.06507177033492823,0.05837320574162679,0.04114832535885168,0.05645933014354067,0.04401913875598086,0.04880382775119617,0.04401913875598086,0.026794258373205742,0.027751196172248804,0.015311004784688996,0.02583732057416268,0.012440191387559809,0.012440191387559809,0.0,0.0,0.0019138755980861245,0.0019138755980861245,0.0,0.0,0.0,0.0
17,0.0019342359767891683,0.0009671179883945841,0.005802707930367505,0.013539651837524178,0.015473887814313346,0.027079303675048357,0.045454545454545456,0.05029013539651837,0.05222437137330754,0.06479690522243714,0.05222437137330754,0.07059961315280464,0.07156673114119923,0.059961315280464215,0.05125725338491296,0.061895551257253385,0.06769825918762089,0.05029013539651837,0.05319148936170213,0.05609284332688588,0.030947775628626693,0.025145067698259187,0.02127659574468085,0.017408123791102514,0.01160541586073501,0.013539651837524178,0.004835589941972921,0.0,0.0019342359767891683,0.0,0.0,0.0009671179883945841,0.0,0.0
18,0.001002004008016032,0.001002004008016032,0.00501002004008016,0.01002004008016032,0.013026052104208416,0.026052104208416832,0.03206412825651302,0.047094188376753505,0.04408817635270541,0.06212424849699399,0.0531062124248497,0.06212424849699399,0.06412825651302605,0.06012024048096192,0.07214428857715431,0.05911823647294589,0.06212424849699399,0.06813627254509018,0.05711422845691383,0.052104208416833664,0.03507014028056112,0.03807615230460922,0.023046092184368736,0.023046092184368736,0.012024048096192385,0.011022044088176353,0.001002004008016032,0.002004008016032064,0.0,0.0,0.0,0.002004008016032064,0.001002004008016032,0.0
19,0.0010193679918450561,0.0,0.0020387359836901123,0.009174311926605505,0.014271151885830785,0.021406727828746176,0.029561671763506627,0.047910295616717634,0.03873598369011213,0.04892966360856269,0.06422018348623854,0.06320081549439348,0.0744138634046891,0.059123343527013254,0.06218144750254842,0.08256880733944955,0.07747196738022426,0.05402650356778797,0.060142711518858305,0.06218144750254842,0.023445463812436288,0.03363914373088685,0.017329255861365953,0.020387359836901122,0.0163098878695209,0.012232415902140673,0.0,0.0010193679918450561,0.0020387359836901123,0.0,0.0010193679918450561,0.0,0.0,0.0
20,0.0,0.003171247357293869,0.003171247357293869,0.007399577167019027,0.011627906976744186,0.015856236786469344,0.02536997885835095,0.03488372093023256,0.05813953488372093,0.049682875264270614,0.05179704016913319,0.056025369978858354,0.052854122621564484,0.07188160676532769,0.06765327695560254,0.07188160676532769,0.05708245243128964,0.080338266384778,0.06765327695560254,0.052854122621564484,0.04439746300211417,0.04439746300211417,0.024312896405919663,0.0200845665961945,0.010570824524312896,0.010570824524312896,0.0021141649048625794,0.0021141649048625794,0.0010570824524312897,0.0,0.0,0.0,0.0010570824524312897,0.0
21,0.0,0.0,0.00430416068866571,0.0028694404591104736,0.00430416068866571,0.015781922525107604,0.03012912482065997,0.035868005738880916,0.04591104734576758,0.05021520803443329,0.05308464849354376,0.05164992826398852,0.047345767575322814,0.05738880918220947,0.0746054519368723,0.058823529411764705,0.05595408895265423,0.05595408895265423,0.05595408895265423,0.054519368723098996,0.07317073170731707,0.05164992826398852,0.04447632711621234,0.03012912482065997,0.028694404591104734,0.01291248206599713,0.0014347202295552368,0.0,0.0014347202295552368,0.0014347202295552368,0.0,0.0,0.0,0.0
22,0.001524390243902439,0.0,0.003048780487804878,0.009146341463414634,0.009146341463414634,0.009146341463414634,0.018292682926829267,0.025914634146341462,0.0350609756097561,0.042682926829268296,0.06097560975609756,0.06707317073170732,0.06859756097560976,0.06707317073170732,0.06707317073170732,0.06707317073170732,0.07164634146341463,0.06707317073170732,0.04878048780487805,0.051829268292682924,0.051829268292682924,0.06097560975609756,0.03048780487804878,0.024390243902439025,0.024390243902439025,0.009146341463414634,0.003048780487804878,0.003048780487804878,0.0,0.0,0.0,0.001524390243902439,0.0,0.0
23,0.0,0.002207505518763797,0.002207505518763797,0.006622516556291391,0.004415011037527594,0.013245033112582781,0.026490066225165563,0.033112582781456956,0.05739514348785872,0.04194260485651214,0.05739514348785872,0.046357615894039736,0.04194260485651214,0.0728476821192053,0.0640176600441501,0.06181015452538632,0.02869757174392936,0.052980132450331126,0.052980132450331126,0.06181015452538632,0.06622516556291391,0.04856512141280353,0.037527593818984545,0.04415011037527594,0.02869757174392936,0.037527593818984545,0.004415011037527594,0.0,0.0,0.0,0.002207505518763797,0.0,0.002207505518763797,0.0
24,0.0,0.0,0.004662004662004662,0.002331002331002331,0.006993006993006993,0.016317016317016316,0.03496503496503497,0.037296037296037296,0.03263403263403263,0.03496503496503497,0.03496503496503497,0.055944055944055944,0.0675990675990676,0.07692307692307693,0.04195804195804196,0.03496503496503497,0.046620046620046623,0.06526806526806526,0.05128205128205128,0.04195804195804196,0.046620046620046623,0.03263403263403263,0.07459207459207459,0.06293706293706294,0.039627039627039624,0.04428904428904429,0.0,0.002331002331002331,0.002331002331002331,0.004662004662004662,0.002331002331002331,0.0,0.0,0.0
